"street","sale_price","sale_date","area","eq_area","atts","beds","baths","car_space","garage","ensuite"
"Lower North East Road Highbury SA 5089",4e+05,2015-03-12,923,110," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Lower North East Road Highbury SA 5089",4e+05,2015-06-10,676,138," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Lower North East Road Highbury SA 5089",320000,2015-05-27,698,95," 1 Ensuites",0,0,0,0,1
"Lower North East Road Highbury SA 5089",338000,2013-12-28,768,105," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Lower North East Road Highbury SA 5089",527000,2016-06-24,1200,175," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Lower North East Road Highbury SA 5089",430000,2015-06-01,586,158," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Lower North East Road Highbury SA 5089",6e+05,2015-09-28,1900,165," 3 Beds, 1 Baths, 2 Car Spaces, 6 Lock Up Garages, 1 Ensuites",3,1,2,6,1
"Lower North East Road Highbury SA 5089",315000,2015-04-09,668,104," 3 Beds, 1 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,3,1,1
"Lower North East Road Highbury SA 5089",352000,2014-07-16,833,118," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,4,2,1
"Lower North East Road Highbury SA 5089",480000,2016-02-16,862,165," 3 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,1,3,3,1
"Lower North East Road Highbury SA 5089",380000,2013-03-22,663,172," 3 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",3,2,1,0,1
"Lower North East Road Highbury SA 5089",315000,2014-03-17,592,119," 3 Beds, 1 Baths, 1 Car Spaces",3,1,1,0,0
"Lower North East Road Highbury SA 5089",360000,2014-02-13,905,113," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Lower North East Road Highbury SA 5089",455000,2014-01-02,841,188," 4 Beds, 2 Baths, 2 Car Spaces",4,2,2,0,0
"Lower North East Road Highbury SA 5089",22263,2013-04-19,275,271," 2 Ensuites",0,0,0,0,2
"Lower North East Road Highbury SA 5089",311000,2015-10-15,NA,110," 2 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",2,1,3,3,1
"Lower North East Road Highbury SA 5089",590000,2013-02-08,3271,173," 4 Beds, 2 Baths, 5 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,5,2,1
"Macdonnell Street Highbury SA 5089",460000,2015-02-19,761,152," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Macdonnell Street Highbury SA 5089",320000,2014-11-21,426,110," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Mahogany Avenue Highbury SA 5089",475000,2015-12-22,728,135," 3 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,2,3,3,1
"Mahogany Avenue Highbury SA 5089",396000,2014-04-24,709,140," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Majestic Grove Highbury SA 5089",7e+05,2013-07-24,704,292," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Majestic Grove Highbury SA 5089",770000,2013-12-16,767,262," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Majestic Grove Highbury SA 5089",850000,2015-11-13,758,323," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"Michigan Drive Highbury SA 5089",378000,2014-06-26,730,125," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Michigan Drive Highbury SA 5089",540000,2013-04-22,854,199," 4 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages",4,2,4,4,0
"Mitchell Avenue Highbury SA 5089",3e+05,2013-02-06,979,107," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Mitchell Avenue Highbury SA 5089",372000,2013-12-02,722,158," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Mitta Street Highbury SA 5089",756000,2014-11-28,837,364," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 3 Ensuites",5,3,2,2,3
"Mitta Street Highbury SA 5089",572500,2013-12-19,789,240," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Monticle Street Highbury SA 5089",568000,2013-02-26,957,250," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Monticle Street Highbury SA 5089",618500,2014-07-02,527,216," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Monticle Street Highbury SA 5089",715000,2016-06-27,1245,274," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Monticle Street Highbury SA 5089",770000,2015-09-29,912,306," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Monticle Street Highbury SA 5089",805000,2016-05-02,1231,335," 6 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",6,3,2,2,2
"Monticle Street Highbury SA 5089",535000,2013-12-05,753,205," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Monticle Street Highbury SA 5089",641500,2014-04-23,857,265," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Nalga Court Highbury SA 5089",288000,2015-10-15,738,244," 4 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",4,2,2,0,1
"Niquet Avenue Highbury SA 5089",475000,2013-07-12,690,164," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Niquet Avenue Highbury SA 5089",475000,2016-06-01,666,190," 4 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,1,2,2,1
"Nobel Court Highbury SA 5089",680000,2015-12-10,505,249," 5 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",5,2,2,2,2
"Nobel Court Highbury SA 5089",880000,2016-06-06,749,407," 5 Beds, 3 Baths, 4 Car Spaces, 2 Lock Up Garages, 2 Ensuites",5,3,4,2,2
"Nursery Way Highbury SA 5089",660000,2015-09-07,714,255," 4 Beds, 2 Baths, 2 Car Spaces, 3 Lock Up Garages, 2 Ensuites",4,2,2,3,2
"Nursery Way Highbury SA 5089",740000,2015-02-19,711,246," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",5,3,2,2,2
"Observation Drive Highbury SA 5089",615000,2015-12-18,1023,228," 4 Beds, 2 Baths, 6 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,6,1,1
"Observation Drive Highbury SA 5089",335000,2014-01-04,800,127," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Observation Drive Highbury SA 5089",347000,2015-02-04,758,122," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Observation Drive Highbury SA 5089",370000,2014-12-09,673,127," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Observation Drive Highbury SA 5089",657000,2015-03-26,1108,266," 4 Beds, 2 Baths, 5 Car Spaces, 5 Lock Up Garages, 1 Ensuites",4,2,5,5,1
"Observation Drive Highbury SA 5089",440000,2015-01-15,882,158," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Observation Drive Highbury SA 5089",685000,2015-09-25,802,240," 4 Beds, 3 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,3,3,1,1
"Old Sheoak Court Highbury SA 5089",475000,2016-05-19,560,195," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Old Sheoak Court Highbury SA 5089",660000,2015-03-10,665,263," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 2 Ensuites",4,2,3,3,2
"Old Sheoak Court Highbury SA 5089",519000,2014-11-25,615,185," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,2,2,2
"Old Sheoak Court Highbury SA 5089",525000,2013-05-15,610,250," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Old Sheoak Court Highbury SA 5089",540000,2016-04-14,554,157," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 2 Ensuites",3,2,1,2,2
"Old Sheoak Court Highbury SA 5089",555000,2014-06-19,641,239," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,3,2,1
"Olive Court Highbury SA 5089",375000,2013-07-25,779,125," 4 Beds, 1 Baths, 2 Car Spaces",4,1,2,0,0
"Packers Drive Highbury SA 5089",5e+05,2015-03-23,672,192," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Packers Drive Highbury SA 5089",512000,2015-12-23,683,162," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Packers Drive Highbury SA 5089",441000,2015-06-26,685,142," 4 Beds, 1 Baths, 5 Car Spaces, 5 Lock Up Garages, 1 Ensuites",4,1,5,5,1
"Packers Drive Highbury SA 5089",615000,2014-11-11,462,210," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Packers Drive Highbury SA 5089",398500,2014-05-09,632,151," 4 Beds, 2 Baths, 1 Car Spaces, 1 Ensuites",4,2,1,0,1
"Packers Drive Highbury SA 5089",605000,2014-04-15,890,189," 3 Beds, 2 Baths, 1 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,2,1,3,1
"Packers Drive Highbury SA 5089",416000,2015-08-10,703,124," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Packers Drive Highbury SA 5089",345000,2016-05-17,714,112," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Packham Place Highbury SA 5089",6e+05,2013-09-02,713,222," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Packham Place Highbury SA 5089",845000,2016-02-03,726,326," 4 Beds, 2 Baths, 2 Car Spaces, 4 Lock Up Garages, 2 Ensuites",4,2,2,4,2
"Paradise Grove Highbury SA 5089",305000,2013-05-31,828,102," 3 Beds, 1 Baths",3,1,0,0,0
"Paradise Grove Highbury SA 5089",4e+05,2015-09-07,854,132," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Paradise Grove Highbury SA 5089",605000,2014-05-15,1135,232," 4 Beds, 2 Baths, 1 Lock Up Garages, 1 Ensuites",4,2,0,1,1
"Paradise Grove Highbury SA 5089",431000,2015-10-26,1276,114," 3 Beds, 1 Baths, 3 Car Spaces, 1 Ensuites",3,1,3,0,1
"Park Valley Drive Highbury SA 5089",320000,2013-09-10,873,130," 3 Beds, 2 Baths, 2 Car Spaces",3,2,2,0,0
"Park Valley Drive Highbury SA 5089",536000,2015-08-31,727,160," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 2 Ensuites",4,2,1,1,2
"Park Valley Drive Highbury SA 5089",500500,2015-08-14,712,118," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Park Valley Drive Highbury SA 5089",470000,2015-12-04,922,138," 4 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",4,1,1,0,1
"Pecan Close Highbury SA 5089",1050000,2014-03-13,596,321," 4 Beds, 2 Baths, 5 Car Spaces, 3 Lock Up Garages, 2 Ensuites",4,2,5,3,2
"Peridot Close Highbury SA 5089",407000,2014-03-13,583,169," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Peridot Close Highbury SA 5089",485000,2014-04-24,500,153," 4 Beds, 2 Baths, 4 Car Spaces, 1 Ensuites",4,2,4,0,1
"Perrin Street Highbury SA 5089",725000,2014-10-10,765,295," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Perrin Street Highbury SA 5089",633000,2015-10-01,771,297," 5 Beds, 3 Baths, 2 Car Spaces, 1 Ensuites",5,3,2,0,1
"Pioneer Court Highbury SA 5089",696225,2015-10-15,880,297," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 3 Ensuites",4,3,2,2,3
"Radiata Road Highbury SA 5089",585000,2015-09-14,693,160," 5 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",5,2,2,0,1
"Radiata Road Highbury SA 5089",407500,2015-06-15,689,123," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Rayleigh Avenue Highbury SA 5089",402000,2013-11-06,499,126," 4 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",4,1,1,1,0
"Rayleigh Avenue Highbury SA 5089",489000,2015-04-28,700,202," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Rayleigh Avenue Highbury SA 5089",460000,2014-04-22,777,148," 4 Beds, 1 Baths, 4 Car Spaces, 4 Lock Up Garages",4,1,4,4,0
"Rayleigh Avenue Highbury SA 5089",456000,2014-06-26,695,200," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Reids Road Highbury SA 5089",445000,2013-06-19,655,193," 4 Beds, 2 Baths, 1 Car Spaces",4,2,1,0,0
"Reids Road Highbury SA 5089",460500,2014-07-14,692,190," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Reids Road Highbury SA 5089",522000,2013-07-29,496,186," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,2,2,1
"Reids Road Highbury SA 5089",370000,2014-02-28,820,142," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Rhus Road Highbury SA 5089",450000,2014-03-28,734,144," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Rogers Street Highbury SA 5089",415000,2013-01-11,790,205," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Rogers Street Highbury SA 5089",4e+05,2014-06-12,825,126," 3 Beds, 2 Baths, 2 Car Spaces, 1 Ensuites",3,2,2,0,1
"Rogers Street Highbury SA 5089",338000,2013-08-26,619,163," 3 Beds, 2 Baths, 2 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,2,2,3,1
"Rogers Street Highbury SA 5089",314000,2014-10-16,193,88," 3 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",3,1,1,0,1
"Rosewood Road Highbury SA 5089",4e+05,2013-01-09,793,155," 3 Beds, 3 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,3,1,2,1
"Rosewood Road Highbury SA 5089",620501,2015-09-03,704,297," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Rosewood Road Highbury SA 5089",381300,2014-09-19,703,128," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,2,1,1
"Rosewood Road Highbury SA 5089",407500,2015-05-21,704,150," 3 Beds, 1 Baths, 2 Car Spaces, 1 Ensuites",3,1,2,0,1
"Rosewood Road Highbury SA 5089",407500,2015-09-02,504,125," 3 Beds, 1 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",3,1,3,3,1
"Rosewood Road Highbury SA 5089",425000,2013-09-09,694,140," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Rustic Court Highbury SA 5089",5e+05,2015-04-02,643,173," 4 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,4,2,1
"Sapphire Crescent Highbury SA 5089",355000,2016-04-06,831,107," 2 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",2,1,2,2,1
"Sapphire Crescent Highbury SA 5089",458500,2014-01-29,809,230," 4 Beds, 2 Baths, 4 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,4,2,1
"Sapphire Crescent Highbury SA 5089",240000,2013-08-15,843,102," 3 Beds, 1 Baths, 2 Car Spaces",3,1,2,0,0
"Sapphire Crescent Highbury SA 5089",315000,2014-03-27,752,105," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Sapphire Crescent Highbury SA 5089",306500,2013-12-18,560,121," 3 Beds, 1 Baths, 2 Car Spaces, 1 Lock Up Garages",3,1,2,1,0
"Sapphire Crescent Highbury SA 5089",420000,2015-01-05,644,155," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Sapphire Crescent Highbury SA 5089",340000,2013-04-19,671,129," 3 Beds, 1 Baths, 6 Car Spaces, 2 Lock Up Garages",3,1,6,2,0
"Sapphire Crescent Highbury SA 5089",380000,2013-05-24,620,155," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Sassafras Drive Highbury SA 5089",70000,2013-04-15,700,185," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Sassafras Drive Highbury SA 5089",560000,2014-03-25,806,220," 4 Beds, 3 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,3,3,3,1
"Sassafras Drive Highbury SA 5089",555000,2015-02-19,870,229," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,3,2,2,1
"Silverlake Crescent Highbury SA 5089",2e+05,2013-08-07,715,120," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Stow Court Highbury SA 5089",510000,2016-02-12,1072,202," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Stow Court Highbury SA 5089",465000,2016-05-23,625,180," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Sun Crescent Highbury SA 5089",340000,2015-09-29,736,118," 3 Beds, 1 Baths, 1 Ensuites",3,1,0,0,1
"Sun Crescent Highbury SA 5089",555000,2016-06-03,1035,205," 4 Beds, 2 Baths, 2 Car Spaces, 6 Lock Up Garages, 1 Ensuites",4,2,2,6,1
"Teal Street Highbury SA 5089",580000,2014-04-24,812,276," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"The Promenade Highbury SA 5089",730000,2015-07-27,716,309," 4 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,3,2,2,2
"The Promenade Highbury SA 5089",712500,2013-11-28,730,261," 4 Beds, 3 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,3,3,3,1
"The Promenade Highbury SA 5089",830000,2014-02-19,721,367," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"The Promenade Highbury SA 5089",765000,2013-08-01,796,276," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"The Promenade Highbury SA 5089",715000,2014-08-08,717,275," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 2 Ensuites",4,2,2,2,2
"The Promenade Highbury SA 5089",773000,2013-10-28,867,295," 4 Beds, 2 Baths, 7 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,7,2,1
"Torrens Road Highbury SA 5089",4e+05,2014-03-26,3786,101," 2 Beds, 1 Baths, 2 Car Spaces",2,1,2,0,0
"Torrens View Court Highbury SA 5089",535000,2013-03-20,609,216," 3 Beds, 2 Baths, 3 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,3,2,1
"Trafford Road Highbury SA 5089",315000,2015-02-19,533,126," 4 Beds, 2 Baths, 8 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,8,2,1
"Urana Court Highbury SA 5089",665000,2014-03-17,841,409," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Valerie Avenue Highbury SA 5089",425000,2013-07-02,885,167," 4 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,1,1,1
"Valerie Avenue Highbury SA 5089",326000,2013-10-10,788,102," 3 Beds, 1 Baths, 4 Car Spaces, 2 Lock Up Garages",3,1,4,2,0
"Valley Road Highbury SA 5089",485000,2013-12-03,673,228," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Valley View Drive Highbury SA 5089",357000,2015-12-11,904,93," 2 Beds, 1 Baths, 1 Car Spaces, 1 Ensuites",2,1,1,0,1
"Valley View Drive Highbury SA 5089",522000,2015-01-05,676,214," 6 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",6,2,2,2,1
"Valley View Drive Highbury SA 5089",470000,2015-12-07,724,143," 3 Beds, 1 Baths, 3 Car Spaces, 1 Ensuites",3,1,3,0,1
"Valley View Drive Highbury SA 5089",355000,2013-11-06,705,124," 4 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages",4,2,2,1,0
"Valley View Drive Highbury SA 5089",395000,2013-01-25,801,136," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Valley View Drive Highbury SA 5089",505000,2015-08-10,777,164," 4 Beds, 2 Baths, 3 Car Spaces, 3 Lock Up Garages, 1 Ensuites",4,2,3,3,1
"Valley View Drive Highbury SA 5089",430000,2013-10-15,1957,146," 4 Beds, 2 Baths, 2 Car Spaces, 4 Lock Up Garages",4,2,2,4,0
"Vasey Court Highbury SA 5089",680000,2015-09-15,747,210," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Vernons Drive Highbury SA 5089",426000,2013-11-27,742,134," 3 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages",3,2,2,2,0
"Vernons Drive Highbury SA 5089",387000,2013-04-12,691,180," 3 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,2,1,2,1
"Walker Place Highbury SA 5089",651000,2013-11-26,797,245,"",0,0,0,0,0
"Walker Place Highbury SA 5089",665000,2013-02-15,993,291," 5 Beds, 3 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",5,3,2,2,1
"Walker Place Highbury SA 5089",960000,2015-05-11,902,396," 5 Beds, 2 Baths, 2 Car Spaces, 3 Lock Up Garages, 2 Ensuites",5,2,2,3,2
"Walker Place Highbury SA 5089",617500,2014-05-09,789,251," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Wicks Road Highbury SA 5089",470000,2015-04-30,662,200," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Wicks Road Highbury SA 5089",478000,2015-07-17,628,196," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,1,1,1,1
"Wicks Road Highbury SA 5089",585000,2014-09-18,1011,181," 4 Beds, 2 Baths, 3 Car Spaces, 1 Lock Up Garages, 1 Ensuites",4,2,3,1,1
"Wicks Road Highbury SA 5089",539500,2013-03-14,722,234," 4 Beds, 2 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,2,2,1
"Wicks Road Highbury SA 5089",450000,2015-06-09,747,163," 3 Beds, 2 Baths, 2 Car Spaces, 1 Lock Up Garages, 1 Ensuites",3,2,2,1,1
"Wicks Road Highbury SA 5089",660000,2015-01-05,725,265," 4 Beds, 1 Baths, 2 Lock Up Garages, 1 Ensuites",4,1,0,2,1
"Windsor Road Highbury SA 5089",460000,2013-12-05,715,125," 3 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages",3,2,4,4,0
"Xavier Street Highbury SA 5089",548000,2016-02-26,748,204," 4 Beds, 2 Baths, 9 Car Spaces, 9 Lock Up Garages, 1 Ensuites",4,2,9,9,1
"Xavier Street Highbury SA 5089",450000,2015-12-03,583,124," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages, 1 Ensuites",3,1,2,2,1
"Xavier Street Highbury SA 5089",485000,2013-05-29,736,190," 3 Beds, 2 Baths, 1 Car Spaces, 1 Lock Up Garages",3,2,1,1,0
"Xavier Street Highbury SA 5089",365000,2015-01-13,598,152," 3 Beds, 2 Baths, 2 Lock Up Garages, 1 Ensuites",3,2,0,2,1
"Xavier Street Highbury SA 5089",380500,2013-01-11,862,138," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Xavier Street Highbury SA 5089",420000,2014-04-16,696,128," 3 Beds, 1 Baths, 1 Car Spaces, 1 Lock Up Garages",3,1,1,1,0
"Zircon Crescent Highbury SA 5089",395000,2016-06-22,738,104," 3 Beds, 1 Ensuites",3,0,0,0,1
"Zircon Crescent Highbury SA 5089",442000,2014-08-07,702,152," 3 Beds, 2 Baths, 4 Car Spaces, 4 Lock Up Garages, 1 Ensuites",3,2,4,4,1
"Zircon Crescent Highbury SA 5089",315000,2013-10-01,632,104," 3 Beds, 1 Baths, 2 Car Spaces, 2 Lock Up Garages",3,1,2,2,0
"Zircon Crescent Highbury SA 5089",358000,2013-02-08,635,155," 4 Beds, 2 Baths, 1 Car Spaces, 2 Lock Up Garages, 1 Ensuites",4,2,1,2,1
